code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
GVR,2025-03-21,15:03:24,HOSE,STOCK,34.5,36.9,32.1,34.5,35.3,34.35,34.55,34.856,34.014,34.802,33.866,34.063,34.365,4101100.0,142946205000.0,0.0,0.0,0.05,0.0493,0.1449
GVR,2025-03-20,15:03:21,HOSE,STOCK,34.8,37.2,32.4,35.0,35.0,34.0,34.5,34.52,34.507,34.507,33.521,34.014,34.033,2368900.0,81773880000.0,0.0,0.0,-0.3,-0.2958,-0.8621
GVR,2025-03-19,15:03:20,HOSE,STOCK,33.4,35.7,31.1,33.4,35.35,33.3,34.8,34.159,32.929,34.852,32.83,34.309,33.677,8590800.0,293451535000.0,0.0,0.0,1.4,1.3802,4.1916
GVR,2025-03-18,15:03:24,HOSE,STOCK,33.05,35.35,30.75,33.2,33.75,32.95,33.4,33.402,32.732,33.274,32.485,32.929,32.931,4240900.0,141653320000.0,0.0,0.0,0.35,0.3451,1.059
GVR,2025-03-17,15:03:18,HOSE,STOCK,33.3,35.6,31.0,33.35,33.45,32.85,33.05,33.055,32.88,32.978,32.387,32.584,32.589,2746500.0,90784900000.0,0.0,0.0,-0.25,-0.2465,-0.7508
GVR,2025-03-14,15:03:21,HOSE,STOCK,33.0,35.3,30.7,33.0,33.65,32.95,33.3,33.366,32.535,33.176,32.485,32.83,32.896,4168200.0,139077095000.0,0.0,0.0,0.3,0.2958,0.9091
GVR,2025-03-13,15:03:19,HOSE,STOCK,32.8,35.05,30.55,32.9,33.75,32.75,33.0,33.316,32.436,33.274,32.288,32.535,32.846,4500600.0,149940970000.0,0.0,0.0,0.2,0.1972,0.6098
GVR,2025-03-12,15:03:18,HOSE,STOCK,33.4,35.7,31.1,33.3,33.4,32.8,32.8,32.981,32.83,32.929,32.338,32.338,32.516,2208000.0,72821885000.0,0.0,0.0,-0.6,-0.5915,-1.7964
GVR,2025-03-11,15:03:19,HOSE,STOCK,33.3,35.6,31.0,33.0,33.45,32.3,33.4,33.169,32.535,32.978,31.845,32.929,32.701,3157200.0,104720680000.0,0.0,0.0,0.1,0.0986,0.3003
GVR,2025-03-10,15:03:21,HOSE,STOCK,33.5,35.8,31.2,33.6,33.7,33.15,33.3,33.444,33.126,33.225,32.683,32.83,32.972,2626600.0,87845190000.0,0.0,0.0,-0.2,-0.1972,-0.597
GVR,2025-03-07,15:03:22,HOSE,STOCK,34.0,36.35,31.65,34.0,34.1,33.5,33.5,33.623,33.521,33.619,33.028,33.028,33.149,3000600.0,100887920000.0,0.0,0.0,-0.5,-0.493,-1.4706
GVR,2025-03-06,15:03:18,HOSE,STOCK,33.0,35.3,30.7,33.0,34.0,33.0,34.0,33.647,32.535,33.521,32.535,33.521,33.173,4939600.0,166204445000.0,0.0,0.0,1.0,0.9859,3.0303
GVR,2025-03-05,15:03:21,HOSE,STOCK,33.5,35.8,31.2,33.6,33.6,33.0,33.0,33.372,33.126,33.126,32.535,32.535,32.901,2713400.0,90551045000.0,0.0,0.0,-0.5,-0.493,-1.4925
GVR,2025-03-04,15:03:19,HOSE,STOCK,33.1,35.4,30.8,33.0,33.95,32.9,33.5,33.448,32.535,33.471,32.436,33.028,32.976,5964800.0,199510630000.0,0.0,0.0,0.4,0.3944,1.2085
GVR,2025-03-03,15:03:24,HOSE,STOCK,33.4,35.7,31.1,33.6,33.65,33.0,33.1,33.169,33.126,33.176,32.535,32.633,32.701,2783900.0,92339990000.0,0.0,0.0,-0.3,-0.2958,-0.8982
GVR,2025-02-28,15:02:23,HOSE,STOCK,32.7,34.95,30.45,32.7,33.8,32.35,33.4,33.25,32.239,33.323,31.894,32.929,32.781,6457800.0,214719720000.0,0.0,0.0,0.7,0.6901,2.1407
GVR,2025-02-27,15:02:25,HOSE,STOCK,32.6,34.85,30.35,32.55,32.7,31.9,32.7,32.333,32.091,32.239,31.45,32.239,31.877,3126500.0,101090335000.0,0.0,0.0,0.1,0.0986,0.3067
GVR,2025-02-26,15:02:26,HOSE,STOCK,32.1,34.3,29.9,32.3,32.9,32.2,32.6,32.539,31.845,32.436,31.746,32.14,32.08,4286200.0,139470415000.0,0.0,0.0,0.5,0.4929,1.5576
GVR,2025-02-25,15:02:21,HOSE,STOCK,32.45,34.7,30.2,32.5,32.55,31.85,32.1,32.093,32.042,32.091,31.401,31.647,31.64,2746800.0,88153650000.0,0.0,0.0,-0.35,-0.3451,-1.0786
GVR,2025-02-24,15:02:21,HOSE,STOCK,32.4,34.65,30.15,32.45,32.6,31.9,32.45,32.219,31.992,32.14,31.45,31.992,31.765,3295100.0,106166300000.0,0.0,0.0,0.05,0.0493,0.1543
GVR,2025-02-21,15:02:20,HOSE,STOCK,32.35,34.6,30.1,32.35,32.5,31.75,32.4,32.076,31.894,32.042,31.302,31.943,31.624,3890300.0,124785625000.0,0.0,0.0,0.05,0.0493,0.1546
GVR,2025-02-20,15:02:21,HOSE,STOCK,31.65,33.85,29.45,31.7,32.5,31.4,32.35,32.143,31.253,32.042,30.957,31.894,31.69,6240800.0,200594885000.0,0.0,0.0,0.7,0.6901,2.2117
GVR,2025-02-19,15:02:24,HOSE,STOCK,30.85,33.0,28.7,31.2,31.75,30.85,31.65,31.304,30.76,31.302,30.415,31.204,30.863,6110400.0,191277520000.0,0.0,0.0,0.8,0.7887,2.5932
GVR,2025-02-18,15:02:18,HOSE,STOCK,30.55,32.65,28.45,30.75,30.85,30.35,30.85,30.549,30.316,30.415,29.922,30.415,30.118,2969100.0,90703255000.0,0.0,0.0,0.3,0.2958,0.982
