code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
PLX,2025-01-03,15:01:17,HOSE,STOCK,38.15,40.8,35.5,38.55,38.6,38.1,38.45,38.432,37.301,37.349,36.866,37.204,37.187,786900.0,30242210000.0,0.0,0.0,0.3,0.2903,0.7864
PLX,2025-01-02,15:01:20,HOSE,STOCK,37.5,40.1,34.9,37.95,38.4,37.95,38.15,38.057,36.72,37.156,36.72,36.914,36.824,546600.0,20801700000.0,0.0,0.0,0.65,0.6289,1.7333
PLX,2024-12-31,15:12:14,HOSE,STOCK,38.2,40.85,35.55,38.25,38.4,37.5,37.5,37.924,37.011,37.156,36.285,36.285,36.695,710600.0,26948695000.0,0.0,0.0,-0.7,-0.6773,-1.8325
PLX,2024-12-30,15:12:15,HOSE,STOCK,38.5,41.15,35.85,38.55,38.7,38.2,38.2,38.425,37.301,37.446,36.962,36.962,37.18,613600.0,23577530000.0,0.0,0.0,-0.3,-0.2903,-0.7792
PLX,2024-12-27,15:12:21,HOSE,STOCK,38.45,41.1,35.8,38.6,38.7,38.25,38.5,38.395,37.349,37.446,37.011,37.253,37.151,1059900.0,40694365000.0,0.0,0.0,0.05,0.0484,0.13
PLX,2024-12-26,15:12:17,HOSE,STOCK,38.6,41.3,35.9,38.8,39.1,38.45,38.45,38.846,37.543,37.833,37.204,37.204,37.587,756200.0,29375385000.0,0.0,0.0,-0.15,-0.1451,-0.3886
PLX,2024-12-25,15:12:14,HOSE,STOCK,38.45,41.1,35.8,38.45,38.9,38.45,38.6,38.703,37.204,37.64,37.204,37.349,37.449,740200.0,28647590000.0,0.0,0.0,0.15,0.1451,0.3901
PLX,2024-12-24,15:12:13,HOSE,STOCK,38.75,41.45,36.05,38.85,38.85,38.25,38.45,38.461,37.591,37.591,37.011,37.204,37.215,603500.0,23211090000.0,0.0,0.0,-0.3,-0.2903,-0.7742
PLX,2024-12-23,15:12:16,HOSE,STOCK,39.0,41.7,36.3,39.1,39.4,38.75,38.75,38.905,37.833,38.123,37.495,37.495,37.644,526800.0,20494940000.0,0.0,0.0,-0.25,-0.2419,-0.641
PLX,2024-12-20,15:12:13,HOSE,STOCK,39.4,42.15,36.65,39.6,39.75,38.65,39.0,39.181,38.317,38.462,37.398,37.736,37.912,592000.0,23195230000.0,0.0,0.0,-0.4,-0.387,-1.0152
PLX,2024-12-19,15:12:14,HOSE,STOCK,39.3,42.05,36.55,38.9,40.0,38.7,39.4,39.415,37.64,38.704,37.446,38.123,38.138,776300.0,30597490000.0,0.0,0.0,0.1,0.0968,0.2545
PLX,2024-12-18,15:12:12,HOSE,STOCK,38.9,41.6,36.2,38.7,39.75,38.7,39.3,38.992,37.446,38.462,37.446,38.027,37.729,791700.0,30870115000.0,0.0,0.0,0.4,0.387,1.0283
PLX,2024-12-17,15:12:12,HOSE,STOCK,38.7,41.4,36.0,38.65,38.9,38.65,38.9,38.796,37.398,37.64,37.398,37.64,37.539,438400.0,17008210000.0,0.0,0.0,0.2,0.1935,0.5168
PLX,2024-12-16,15:12:16,HOSE,STOCK,38.7,41.4,36.0,39.0,39.0,38.65,38.7,38.743,37.736,37.736,37.398,37.446,37.488,647300.0,25078335000.0,0.0,0.0,0.0,0.0,0.0
PLX,2024-12-13,15:12:15,HOSE,STOCK,39.4,42.15,36.65,39.4,39.4,38.7,38.7,39.01,38.123,38.123,37.446,37.446,37.746,1285500.0,50146710000.0,0.0,0.0,-0.7,-0.6773,-1.7766
PLX,2024-12-12,15:12:13,HOSE,STOCK,39.9,42.65,37.15,39.85,40.15,39.4,39.4,39.671,38.559,38.849,38.123,38.123,38.386,842600.0,33426865000.0,0.0,0.0,-0.5,-0.4838,-1.2531
PLX,2024-12-11,15:12:14,HOSE,STOCK,40.3,43.1,37.5,40.2,40.3,39.85,39.9,40.029,38.898,38.994,38.559,38.607,38.732,546600.0,21879955000.0,0.0,0.0,-0.4,-0.387,-0.9926
PLX,2024-12-10,15:12:13,HOSE,STOCK,40.15,42.95,37.35,40.15,40.45,40.1,40.3,40.271,38.849,39.139,38.801,38.994,38.966,284700.0,11465210000.0,0.0,0.0,0.15,0.1451,0.3736
PLX,2024-12-09,15:12:14,HOSE,STOCK,40.45,43.25,37.65,40.45,40.45,40.0,40.15,40.194,39.139,39.139,38.704,38.849,38.892,573300.0,23042980000.0,0.0,0.0,-0.3,-0.2903,-0.7417
PLX,2024-12-06,15:12:16,HOSE,STOCK,40.6,43.4,37.8,40.6,40.75,40.1,40.45,40.376,39.285,39.43,38.801,39.139,39.068,787600.0,31799875000.0,0.0,0.0,-0.15,-0.1451,-0.3695
PLX,2024-12-05,15:12:14,HOSE,STOCK,40.3,43.1,37.5,40.3,40.7,40.0,40.6,40.368,38.994,39.381,38.704,39.285,39.06,716100.0,28907145000.0,0.0,0.0,0.3,0.2903,0.7444
